label	text
neg	After reading some very good reviews about this film I thought I would give it a watch and after being very disappointed with the film I thought I would give it my own review. This is my first ever so bare with me.<br /><br />First of all I would scratch horror from the genre as in no way is it horrific or scary in the slightest (with the exception of a few feeble attempts to make you jump unfortunately one of which worked on me.) I would say that calling this film a thriller is pushing it as I wasn't particularly thrilled either! The film is about a spoiled mischievous girl who faints a few times. During these times she visits a house which she has been drawing, after each visit she decides to add something else to the house to make it a bit more lively one of the features being a sad little boy who is also ill in reality. As she befriends the boy she realises that her imaginary world that she created is actually better than the real world that she is in. Until she adds her constantly away father to the house, due to a misdrawing her dad turns out to be evil and her and the boy must escape from his clutches.<br /><br />Think its an attempt to be a slightly more mellow version of A Nightmare On Elm Street but is more like a trip to the beach.<br /><br />In conclusion my generous 3/10 will hopefully stop at least one of you from watching this drab!
neg	"I watched the DVD (called BLACK WIDOW in the U.S.A.) and felt afterward that it was, indeed, a truly awful movie. But they must have cut quite a bit out of the original film, or I missed a lot. The sex scenes had very little vulgarity and no nudity (not even a breast), but I've read several other comments on IMDb.com mentioning the vulgarity and something about a tampon. I did not see anything like that, just a bad, boring film with unlikable characters and a trite, sophomoric plot. Giada Colagrande is either paralyzed from the mouth up or Botoxed to the gills, and nary an expression touches her face. And her name makes me think of super-sizing a beverage at Taco Bell: ""I'll have the Cola Grande!"" It was actually kind of fun it was so bad, I got to play like I was in my own Mystery Science Theater 3000, noting things like the fact that Dafoe's skin is too big for his face. It's really like silly putty!"
neg	"Don't you just hate it when you order steak but the restaurant gives you chicken?<br /><br />Such is how I felt watching this so-called ""Battlestar Galactica"". Arguments can be made over its quality but the fact remains, it's NOT what the fans ordered.<br /><br />Imagine if you were sitting down at that proverbial restaurant I mentioned. You have waited years for them to bring back their famous New York Strip steak which you loved. When your meal arrives, you find they've applied the name ""New York Strip"" to a chicken dish. You complain but the waiter merely states ""but ze cheeken, ees really GOOD zir""! Do you really care if the chicken is good? You wanted New York Strip - a STEAK! The waiter then explains, ""you zee zir, ze chef wanted to to do, as you zay, zomezing NEW. We felt ze cheeken would be more popular zo we gave it the name of our previous delicious deesh"". You ask if you will ever find the original New York Strip on the menu in the future but are informed that because the restaurant HAS a dish called ""New York Strip"" now on the menu, you'll never see the original New York Strip - ever again.<br /><br />Such is the case with creating something NEW and slapping the ""Battlestar Galactica"" namesake on it.<br /><br />* This mini series is an affront to all fans of the original show! *<br /><br />It's a shame the production team put in charge of this new version obviously held contempt for the original. The team put in charge of resurrecting BG should have LOVED the original series - seeking to improve what the fans loved, not try to shamelessly sell this new series by exploiting the Battlestar Galactica name.<br /><br />If SciFi Channel wanted to give us a NEW show, then DO so! Give it a new name! Don't use the name we fondly remember in an attempt to lure in viewers. That effectively robs us of the chance to see any semblance of the original in the future.<br /><br />We have been waiting for 25 years to see what we knew as BG because we LIKED something about the original! We didn't simply want the NAME and remnants of the basic concept. There are things we LOVED about the original series!<br /><br />Sadly, probably the BEST elements of the original were those which were omitted. Sure, the original BG was imperfect and could have used some updating. This mini series, however, was not an improvement in any regards but the special effects (which were good but not anything unusual by today's standards).<br /><br />Many viewers will debate back and forth about the quality of this NEW show but we will not forgive SciFi and Ron Moore for destroying our dream.<br /><br />That being said... I shall offer some comments about the merits of this new mini by itself (not in comparison to the original):<br /><br />The battle sequences were the best part. Effort was obviously put into making the effects more ""real"" in appearance and less ""wow - look at that effect"". I would not say these sequences were exceptional by today's standards yet they were in keeping with made-for-cable original movies. What was the deal with this ""pseudo-live-cam""? Some views tried to fake the effect of a ""real"" camera with lagging tracking and jerky zooms. However, it was over-used considering there was no apparent SOURCE of these cameras. The infinitely more intelligent series, Babylon 5, is the only instance I've seen such ""live cams"" used effectively, when we were supposedly witnessing action from Security Cams.<br /><br />The script, you ask? The script felt like it was written by a teenager, FOR other teenagers. The characters felt cardboard and stereotypical. Indeed, the whole story felt pieced together from other well-known stereotypes. The only good features of the entire story were those few elements which were preserved from the original series. It was obviously ""dumbed down"" for digestion of your average TV audience.<br /><br />The human interaction was pitiful. Rather than drama based on subtle looks, expressions and fine timing, every moment of human tension was exaggerated to the point of being so obvious they lost all ability to move any refined viewer. Such was obvious in any interaction between Adama and son. The director must have been trying to make sure the most dense and unfeeling viewer wouldn't miss it even if not paying attention. Sorry, but real humans don't behave like the continually.<br /><br />I wouldn't have considered this a BAD show had it stood on its own. Nothing great; it will never be revered by true SciFi fans or artisans, but it would be watchable by the masses. I personally could have lived without it, though. I only watched it to see how it really DID capture the spirit of the original. <br /><br />How this mini series will always be remembered is as a symbol of how quality in storytelling has been cast aside to appeal to greater numbers. How even SciFi Channel has ""dumbed down"" its productions to cater to the masses as opposed to its true niche market, the Science Fiction fans. It will be the time we asked for steak and they insisted on giving us chicken, despite our complaints.<br /><br />I leave you with only one thought - <br /><br />NO ""MOORE"".<br /><br />"
neg	The secret is...this movie blows. Sorry, but it just did. <br /><br />****SPOILER****<br /><br />In this bad riff on I KNOW WHAT YOU DID LAST SUMMER and SCREAM, Beth, played admirably by Dorie Barton, joins several friends on a Spring Break trip. The group rents a fancy house and tries to enjoy a fun vacation. Then, the deaths begin. First one then another then another of the friends is murdered, leading to a sad and trite climax with predictable results. <br /><br />One note, Dorie Barton is the poor man's Reese Witherspoonshe looks like Reese, acts like Reese and could pass for Reese in a police lineup. Maybe that's how they cast her? Anyhoo, decent cinematography and fair acting could not quite make up for bad dialog and terrible writing.
neg	"I will start this off by saying I couldn't get all the way through it. I picked it up on a rainy day from WalMart like the rest of the reviewers on this site. I figured there wasn't any way I would regret my purchase. Was I wrong or what? Seriously now, who approved this project? They need to be forced to watch this movie over and over until the end of eternity. That's the only fitting punishment I can think of for releasing something this bad. The shooting reminds me of the movies I used to make for class projects on a big old VHS cam. The acting isnt much better. I think the only difference is that there are a few cool cameos. Yay, who cares... Shecky Moskowitz is unfunny, and the ships comedian is an even bigger loser. That's about as much of the plot as I understood.<br /><br />Overall it's the worst movie I've ever seen. I own it on DVD and have given it to many co-workers to watch. Each comes back and laughs and says ""Wow I didnt think I'd ever say I shut off an Adam Sandler movie 15 minutes in....""<br /><br />My response is always ""Well now you can""<br /><br />"
neg	I purchased this film for $5 in a bargain bin at my local video store for one reason only, Chase Masterson, but I should have crumbled up the five, thrown it in a toilet and flushed. The film is about a bunch of twenty somethings that peaked in high school and reunite on the anniversary of their idiot friends death, who got drunk and wandered into the woods and died. There problem is a reptilian monster is hunting them down one by one. The acting is abysmal, these worthless people were apparently cast offs on shows like 90210 and Dawsons Creek. The directing was on par with a twelve year old and the script was probably done by a thirteen year old. The entire set looks like someone's backyard in Malibu. The people on here that have praised this film are obviously friends of the director and/or actors. Avoid this pile of garbage at ALL costs.
neg	From the very beginning, the political theme of this film is so obvious and heavy handed, that the outcome is entirely predictable. Any good textbook on writing screenplays will advise layering of characters, incorporating character arcs, and three act structure. In this film you will find none of that. The police are the baddies, and consequently are shown as shallow, incompetent and cowards. It never seems to occur to the makers of this film that police might be honourable citizens who see joining the police as a good way to contribute to the wellbeing of society.<br /><br />The viewer gets no opportunity to make up his or her mind on whether Ned Kelly is a good guy or a ruthless villain. The film opens with him being arrested for stealing a horse, but we get no clue as to his guilt or innocence. We see him walk through the door of a gaol, but only know that he has been inside for three years when we hear this much later in some dialogue.<br /><br />This film contains many shots of Ned looking at the camera with a serious expression. I found the film a real chore to watch. It is the direction for modern films, and this one put me off watching any more.
neg	"I just watched the 30th Anniversary edition of Blazing Saddles, one of my all time Favorites!! The TV Pilot for Black Bart stunk. The plot was non-existent and the acting was not good. It was obviously an attempt to profit off of the success of Blazing Saddles and there have been TV shows that have succeeded in doing take-offs of big movies, but this one would never have worked. Considering that for so many years TV would not even play the farting noises when they televised the movie, it is inconceivable that they thought they could put a show on TV with the ""N"" word thrown around. On the other hand, I enjoyed seeing a lot of familiar faces!!! There were quite a few actors/actresses that I recognized from other shows over the years. I had to write down all the names and do a few searches. That was fun. I was arguing with my mother if Steve Landesberg was from Barney Miller or Mash. I won! :)"
neg	Unless you understand wretched excess this movie won't really mean much to you. An attempt was made to interject a bit of humanity into a cold and bleak period consumed by alcohol and drugs -- it doesn't work.<br /><br />When Salma Hayak does her big disco number her voice is so obviously dubbed it is pathetic -- the producers could at least have gotten someone that sounded remotely like her.<br /><br />The documentary that has been playing on television lately is far superior and gives a much truer view of that period of our history.<br /><br />No one, with the exception of Mikey Myers, could be accused of acting; however, he does an incredible job.
neg	"Cassidy(Kacia Brady)puts a gun in her mouth blowing the back of her head out on boyfriend Neal(Jason Dibler). Cassidy was the lead singer of a ""demons and death"" rock band who couldn't shake the sad feelings of her boyfriend's neglect towards her(you know, I can find other reasonable ways to solve this other than putting a bullet through your head). She returns, however, possessing the soul of Dora(Jill Small)her friend who is to replace her on vocals so that the group can finish the album halted by Cassidy's untimely death. But, Cassidy made a deal with the dark one and souls are to be collected..she's consumed by this anger towards mainly Neal, but all the band members or anyone within the music studio get dead when they fall prey to whom they believe is a rather distraught Dora..not Cassidy returning for payback.<br /><br />Lousy micro-budget horror flick looks cheap, has a cheap cast who should make plans in another line of work, and boasts cheap kill-scenes which aren't effective one bit."
neg	Two sisters, their perverted brother, and their cousin have car trouble. They then happen about the home of Dr. Hackenstein whom conveniently needs the body parts of three nubile young women to use in an experiment to bring his deceased lover back to life. He tells them that he'll help them get home in the morning, so they spend the night. Then the good doctor gets down to work in this low-budget horror-comedy.<br /><br />I found this to be mildly amusing, nothing at all to actually go out of your way for (I stumbled across it on Netflix instant view & streamed it to the xbox 360), but better then I expected it to be for a Troma acquired film. Most of the humor doesn't work, but their are still some parts that caused me to smile. Plus the late, great Anne Ramsey has a small part and she was always a treat to watch.<br /><br />Eye Candy: Bambi Darro & Sylvia Lee Baker got topless <br /><br />My Grade: D+
neg	"Trying to cash in on the success of Deal Or No Deal and 1 Versus 100 comes this lame excuse for entertainment - Show Me The Money, in which 12 sexy 'dancers' shimmy out in shiny red hooker attire. A contestant is given the beginning of a phrase, such as ""Which team lost . . ."" with three choices, A, B, or C, each which completes the phrase. The contestant has three chances to give an answer to one of these 3 choices. The host - William Shatner, at his obnoxious smarmiest - asks the contestant if he wants to ""lock into the answer"" and when the contestant says yes, he picks a 'dancer', to whom he yells ""Show me the money!"" She opens a scroll that has an amount, and if his answer was right, he adds that amount to his winnings; if he was wrong, the amount is subtracted. (So theoretically, it is possible for a contestant on this dreary debacle to actually wind up owing Shatner money.) There is also a ""Killer Card"" and if the contestant picks the girl who has that vile scroll, but he has answered properly, nothing happens. If he's answered wrong, the game goes into Sudden Death and has to answer another question. If he gets that one wrong, he leaves with nothing.<br /><br />Before going to commercials, Shatner yells, ""let's dance"" and Shatner, the contestant and the 12 dancers shake booty. At the end of the show, Shatner asks the ladies for ""a last dance"" and they all shake it some more.<br /><br />I give this show 6 episodes at the very most, at which time hopefully this pathetic excuse for a game will be shown the door. (It could've been worse - they could've somehow bribed Cuba Gooding Jr to be the host, although I bet he's a better dancer than 'Shat,' as they call him these days.)<br /><br />7/08: Guess what - I was wrong! It lasted for only 5 episodes. There IS hope for the world."
neg	"Demer Daves,is a wonderful director when it comes to westerns and ""broken arrow"" remains in everybody's mind.As far as melodrama is concerned,he should leave that to knowing people like Vincente Minelli,George Cukor or the fabulous Douglas Sirk. The screenplay is so predictable that you will not be surprised once while you are watching such a tepid weepie.Natalie Wood 's character was inspired by Fannie Hurst's ""imitation of life"" (see Stahl and Sirk),but who could believe she's a black man's daughter anyway?Susan Kohner was more credible in ""imitation of life"")and Sinatra and Curtis are given so stereotyped parts that they cannot do anything with them:the poor officer,and the wealthy good-looking -and mean- sergeant.Guess whom will Natalie fall in love with?France is shown as a land of tolerance ,where interracial unions are warmly welcome.At the time(circa 1944) it was dubious,it still is for narrow-minded people you can find here there and everywhere."
neg	"The sun was not shining, it was too wet to play, so I went to the movies, that cold, cold, wet date day.<br /><br />""The Cat in the Hat"" was the name of the flick, and when it was over, my stomach was sick.<br /><br />Mike Myers played the Cat, his humor was lame, and kids needn't see this, the humor was not tame.<br /><br />the film was like drinking milk, from a rabid cow, so it IS fun to have fun, yet the filmmakers didn't know how.<br /><br />This film, in short is atrocious. The acting was bad, the plot was tweaked too much, and the humor was surprisingly very crude.<br /><br />It starts with Conrad and Sally, A rule breaker and a future sheriff. When their Mother has to go to work, she gets Mrs. Kwan to babysit. Possibly the lone funny part in the movie is when Mrs. Kwan is watching a Taiwanese court room, a `la C-SPAN. She soon falls asleep, and here comes the Cat.<br /><br />The film starts to spiral out of control. The Cat came to try to let the kids have some fun. He's got Thing 1 and Thing 2, Who suddenly start trashing the house. He improvises a TV Infomercial, and accidentally slices his tail off. And when the Cat goes full Carmen Miranda, it's not funny. Possibly his only funny disguise is as a hippie activist. And there's a fish who tries warning the kids about the Cat.<br /><br />Too bad he didn't warn us this film was as much fun as sour milk, or chopping your tail off.<br /><br />Soon the kids are outside looking for the family dog, who has the key to a crate on his collar. If the crate is not locked soon, their house will be home to the Cat's universe. Here it gets a little more interesting, but not enough to save the film.<br /><br />The acting, overall, is horrible. Mike Meyers brings his brand of irreverent Austin Powers humor to the Cat, Saying things like ""You dirty ho"" and imagining himself as a woman for the rest of his life after a whack in the testicles while posing as a pinata. Spencer Breslin is great as the trouble-making Conrad, and Dakota Fanning is cute as Sally, though they alone are not enough to save this horrendous Aortic Dissection waiting to kill John Ritter(accident waiting to happen). Alec Baldwin's slick and slimey Lawrence Quinn is disgusting, ever trying to woo the kids mom, who is played by Kelly Preston. And Sean Hayes is Mr. Humberfloob, Mom's boss, and is also the voice of the fish. The latter three are also bland.<br /><br />Overall, if I were a parent I would not take my kids who are into potty humor, cause there's plenty of it and more. Save your $7.00 and see something else. As the late great Dr. Seuss once said,<br /><br />It is fun to have fun, But you have to know how. Really, Universal, stop! Theodore's already turning over in his grave.<br /><br />Like my Mom always says, ""Curiousity killed the Cat"".- The Cat In The Hat * out of *****"
neg	Canadians are too polite to boo but the audience at the Toronto Film Festival left the theater muttering that they would rate this film 0 or 1 on their voting sheets. The premise is that a modern filmmaker is interpreting a 17th century fable about the loves of shepherds and shepherdesses set in the distant past when Druids were the spiritual leaders. Working in three epochs presents many opportunities to introduce anachronisms including silly and impractical clothing and peculiar spiritual rites that involve really bad poetry. Lovers are divided by jealousy and their rigid adherence to idiotic codes of conduct from which cross-dressing and assorted farcical situations arise. The film could have been hilarious as a Monty Python piece, which it too closely resembles, but Rohmer's effort falls very flat. The audience laughed at the sight jokes but otherwise bemoaned the slow pace. The ending comes all in a rush and is truly awful. This is a trivial film and a waste of your movie going time.
neg	"A group of extremely unlikable A-holes are tormented by lame puppets that some elderly douche bag night-watchman has kept locked away in a film vault for twenty years for no reason whatsoever.<br /><br />Many people know this film merely from MST3K's spot-on ribbing of the flick. But I've seen the actual movie and can safely say that yes it's bad, really, REALLY bad. From the one of the most awful 'fight' scenes I've ever witnessed to the stuffed toy 'aliens' that suffer from a lack of motion (I had a My Pet Monster that was scarier) right up to the atrocious acting (I had a My Pet Monster that was more charismatic) However, that being said Rick Sloan's ""Vice Academy"" films are somehow, and trust me I have no earthly idea how, much worse. That's not to suggest that this film is anything but crap, because it isn't. Just throwing it out there.<br /><br />Eye Candy: no nudity in the movie proper, but there's 2 pairs of tits in the DVD Introduction to the film <br /><br />My Grade: D- <br /><br />Retromedia DVD Extras: Introduction by Jim Wynorski; Stills gallery; and Trailer for this film"
neg	Blonde and Blonder was unfunny.Basically, it was a rip-off girl version of Dumb and Dumber, but less funny, and they used too much background noises and music.WAY TOO MUCH BACKGROUND NOISES AND MUSIC IF YOU ASK ME!!!!It starts out immensely boring, and TOTALLY inane.It doesn't pick up pace anywhere soon, and I was feeling more frustrated as this nonsense carried on.Maybe, the only thing that saved me from giving this movie a 1 was the last 30 minutes.I found it somewhat entertaining and interesting as it neared the end, but that was the only part.Also, I couldn't help but like Pamela Anderson and Denise Richard's characters a little.Even though this movie didn't get any laughs from me, it kept my attention.I wouldn't say to completely avoid this movie, but there are thousands of better films for you to spend your time and money on than Blonde and Blonder.
neg	Yes, Marie Dresler drinks prune juice that she thinks is poison and she exits running.<br /><br />Dresler is good. Never my cup of tea but she is a solid performer who surely holds the screen.<br /><br />I watched this for Polly Moran, whom I've seen elsewhere. Here, Moran is OK -- just OK -- as Dressler's shrewish friend/foe. Too bad she has sunk into nearly total oblivion.<br /><br />The plot is good hearted. Bad guys try to rob the townspeople. Dressler triumphs and all ends well.<br /><br />I do wonder about the central plot mechanism: bonds. This came out during the Depression so maybe everyone was familiar with bonds and what they can do if used well and if used wrongly. I, however, not of that era, am vaguely familiar with them. They're like stocks only different, right? It seems odd to build a story about The Little Man around a somewhat sophisticated monetary entity.
neg	I considered myself to be quite melancholy, especially when I watch a great touching and tear-jerking movies. But not for this one (which surprised me!) and it is also really surprising me to see how many people praised this movie so highly.<br /><br />There are several disturbing facts throughout the movies: 1. Despite guilt-ridden Ben's real intention to save 7 lives to redeem his past, I find it disturbing that the film seems encourage this type of suicidal action. Some people may perceive this is a heroic action and some others think he behaves cowardly, in the end this was a disturbing action to me.<br /><br />2. The movie story line is over-dramatized, but the logic is over-simplified. Medically, blood type match is required to be an organ donor. Toward the end of the film we learnt that Emily had rear blood type that limited her chance to get the donor within short time period. Nevertheless, it seemed that Ben had the rare blood type, same as hers which allowed him to be her donor and conveniently, despite the rarity of Ben's blood type, he was able to donate not only his heart, but also his kidney, his cornea and his bone marrow which in all cases require not only matching blood type but also tissue antigen.<br /><br />3. Why the doctors allow Ben's organs being donated despite the jellyfish venom he used to kill himself?<br /><br />I might be over-analyzing the whole story as after all this is just a movie. However, some disturbing facts outlined above hopefully will help you reconsider your plan to go to watch this movie. If you go for a soap-opera type of film, go for it. But it you go seeking for an intelligent entertainment, give this one a miss!
neg	"My wife and I found this film to be highly unsatisfying. While the plot keeps you interested and busy wondering just what is going on, when you leave the theater, there are just too many loose ends that make no sense at all. (SPOILERS AHEAD) Christopher Plummer, enormously wealthy head of a NY bank has a terrible hidden secret. Profiting from WW II deals with the Nazis and hiding loot stolen from Jews, he keeps the evidence (including diamonds and documents with the Nazi swastika) in a safety deposit box in his bank. Why? If he wants this never to be revealed, why did he not burn and destroy the documents years ago? And the diamonds? Obviously, he does not need them - why keep them rather than dispose of them? How did the bank robbers find out his secret? How did they know to zero in on this very safety deposit box #232? Ace detective Denzel Washington also discovers bank records show SD Boxes No's 231 and 233, but no #232. Curious. He meticulously found time somehow to do an exhausting search of bank records to unearth this one curious fact. All the while dealing with a red hot hostage situation and bank robbers threatening to start executing them momentarily. Wow! Talk about super powers for a detective.<br /><br />The bank robbers leave behind millions of dollars in loose currency in the vault they have opened. They take only the contents of SD Box #232, ostensibly for the purpose of blackmailing the bank president. This defies any rational attempt at a logical explanation for what the film depicts as a criminal mastermind, or for his henchmen with lesser brains.<br /><br />Jodie Foster, using her political connections with the Mayor of NYC, gains permission to enter the bank which is under the control of the bank robbers while holding many hostages. She offers the chief bank robber a deal to buy back the documents he now has in hand, but he ain't interested. So what's his point (if any?).<br /><br />My wife was offended by the arrogance of all the players, Christopher Plummer (Bank President), Denzel Washington (ace detective), and Jodie Foster, crack trouble shooter for high-powered problems.<br /><br />The last Jodie Foster movie I saw, ""Flight Plan"", was also riddled with holes that made no sense at all. I thought I liked Jodie Foster, but I will probably avoid her future films.<br /><br />Now my problem is that I can rarely persuade my wife to go to the movies. I cannot disagree with her on this one ... ""A WASTE OF MONEY, AND A WASTE OF TIME."" Be forewarned. A well crafted film, fine actors, lousy script writing."
neg	Very bad acting, and a very shallow story. Not even a decent B-Movie<br /><br />Events that were suposed to be shocking like humans geting on board an alien ship were boring and very lame.<br /><br />This is one of the worst sci-fi I've ever seen. I saw the 5.0 stars and decided to watch it since i like the genre, but it sucked so bad.<br /><br />Now there's really very few good movies on ALIEN subject, I think because most of them are low budget<br /><br />I give it 3/10
neg	I remember my parents not understanding Saturday Night Live when I was 15. They also did not understand Rock n Roll and many other things. Now that I am approaching their age, I still remember, and find I understand many of the things my kids love. But this is pathetic. I cannot say I have seen any by Sarah except for a few appearances here and there. They were reasonable. I do not see her as anything special. But this show is just so far below what I expected from her. The IMDb write up made it sound like potential. So, just for that, I started watching the first episode. I turned it off half way through. Anything else is better that that. Jokes that are meant for a 5 year old presented on a supposed adult program. Well, Sarah, this adult is inly moved to turn you off. I just cant believe that someone actually financed this insult to comedy. Only good thing I can say is that there are sooooo many bad jokes deposited here, saving other shows from such an embarrassment.
neg	"I can clearly see now why Robin Hood flopped quickly. The first episode of it is probably the worst ever thing BBC has aired. The opening scenes were about as intense, meaningful and intelligent as two monkeys fighting, Robin Hood had no character, and the sword fight was just laughable. The worst part of the episode was Robin Hood snogging some cow clad in make-up at the beginning of the episode - how many people wore eyeliner in the 12th century? Nobody. The series may have improved drastically since then, but this first episode quickly put people's hopes down, and is essentially a pile of cr*p. A great hero of England has been disgraced.<br /><br />""Will You Tolerate This?"" I won't, that's for sure, unless the BBC start to understand what is a wise investment. 3/10"
neg	I'm not a big fan of rom/coms at the best of times. A few have been quite good (check of Dream for an Insomniac), but this one is just more of the same but less.<br /><br />With a running time of 100min, I expect more than 1 laugh every 30mins. The only real belly laugh are when male strangers and friends instinctivly help out Lee's character.<br /><br />All I can say is AVOID. I gaurentee there is at least 10 other movies on the shelf that deserve you $$<br /><br />3 of out 10 (And only cos I'm a big Lee fan)
neg	Most definitely the worst Columbo ever dreamt up. No murder and the abandonment of the tried and tested formula makes this a real drag. Falk looks bored throughout and so will you be if you waste anytime watching this.
neg	This movie is flawed on many fronts. Like many before it, it portrays more of the mythology of the Alamo than the history. The production is poor, overall giving the impression of a welfare project for lots of actors who might have otherwise had to work on Hollywood Squares. This to me was the greatest flaw - I know the ages and general personalities of the real Alamo protagonists and the geriatric ensemble of TV actors chosen to portray them never let any hint of believability intrude.<br /><br />As a native Texan, I grew up with the mythology. I later learned more about the history. I can accept a decent production from either perspective (although I prefer more historical accuracy), but this never gave me a chance to enjoy it. Even John Wayne's or Fess Parker's versions had more life than this stolid mess, while being only slightly less accurate.<br /><br />Very disappointing - avoid it.
neg	I went to the movie as a Sneak Preview in Austria. So didn't have an idea what I am going to see. The story is very normal. The movie is very long , I believe it could have cut to 1/2 without causing any problems to the story. Its the type of movie you can see in a boring night which you want to get bored more ! Ashton Kutcher was very good . Kevin Costner is OK. The movie is speaking about the US Coast Guards, how they are trained , their life style and the problems they face. As there aren't much effects in the movie. So if you want to watch it , then no need to waste your money and time going to the Cinema. Would be more effective to watch it at home when it gets on DVDs.
neg	Well, the artyfartyrati of Cannes may have liked this film but not me I am afraid. If you like the type of film where shots linger for so long that you wonder whether the actor has fallen asleep or the cameraman gone for lunch then it may be for you. A large part of it is like this with short sojourns into the realm of unpleasantness. I did not find it shocking nor disturbing as some other reviewers have - simply a little distasteful and pointless. The only reason I did not give this one star is that the acting is commendable ans the film is fairly well shot. The plot, however, has little to recommend. A large part of the film just shows a grumpy woman teaching or listening to piano, which might appeal to some people. But lest you think this is harmless enough be prepared for some snatches of pornography and sexual violence just to wake you up with a bad taste in your mouth. Not recommended.
neg	"Watching this I mainly noticed the ad placements. DHL, Aquawhite Strips, Rockstar and more. It's one product placement after another. It's quite obvious how this movie got its funding. Jessica Simpson's ""acting"" is laughable. Any Dick shouldn't ever get work because he plays the same lame character. The ""story"" is just a backdrop for this very long commercial. I can't believe this movie was even considered for theatrical release. The longer you watch this movie the more you're embarrassed for everyone involved. The only minor saving grace is Larry Miller and Rachael Lee Cook, who gets almost no screen time as Jessica's cousin. I'm embarrassed I watched the whole thing. I would recommend avoiding this one."
neg	"I was about 7 when this DIRE MONSTROSITY of a film was released. In the UK it was advertised on the TV in the summer of 1977 for weeks, as if it were some incredible blockbuster film. It was actually the first film I ever saw at a cinema, and I was put off going for years to come. The following week I was invited to go and see the new film ""Star Wars"" and I declined. To this day I have never seen it, in protest at having to watch Sasquatch! Seriously, even at the age of 7 I could tell that I was watching garbage. It's just so bad, it's almost unbelievable. Rambling nonsense that should NEVER have made it to a cinema. I was however amused to read all these years later that the director never directed again, just as well as far as I'm concerned. AVOID AT ALL COSTS!!!"
neg	"I bought this adaptation because I really liked Anne Brontë's novel when I read it some time ago and usually particularly enjoy BBC dramas. But I'm very disappointed, I never thought it would be as bad as that: the whole series made me laugh much more than moved me as the novel had.<br /><br />First of all, the music (and songs) seems totally out of place in a period drama (sounds as if it's been written for a contemporary horror film)and like another commentator, I was particularly annoyed by the way the cameras spun and spun round the actors. I've seen some scenes filmed that way in ""North and South"" and it seemed all right there but in The Tenant, it's definitely overdone and simply annoying. Camera movements cannot make wooden acting lively.<br /><br />Most of the second roles were difficult to distinguish at first and the script lacked clarity. None of the characters were properly introduced at first. The little boy gave a very good performance, he's very cute and the best feature of the film.<br /><br />SPOILERS Tara Fitzgerald's characterisation of Helen Graham made her appear cold and harsh, letting no emotion pass through. She doesn't seem to be able to cry at all in a realistic way. I just couldn't believe Markham could have fell for her and I'm not mentioning the awful hairdo she was given. I could not help feeling some sympathy with her husband! Fancy being married to such a virago... Besides, he was the only main actor that sounded right to me. Toby Stephens I found just OK, Helen Graham's brother not very good. <br /><br />Maybe it's difficult to adapt a novel that deals with such bleak subjects as alcoholism and cruelty. Besides, what is only hinted at and left to the reader's imagination in the book is dwelt upon with complaisance in the TV adaptation: making some scenes both gross and comic, (like when Huntingdon's eye starts bleeding) and others far too sexed up for a period drama! I mean, don't we get enough of those bed scenes in contemporary dramas?"
neg	The only reason I am commenting is because I finally figured out why Dr. Cox was bald. Although we probably all realized it at the same time this week, Dr. Cox is bald because they showed these episodes in a different order than they filmed them. The latest episode when our favorite grumpy, Jesus-loving Nurse Roberts dies Dr. Cox shaves his head. The must have showed them out of order for some odd reason and forgot they slipped up the continuity. For shame, Scrubs. They've made mistakes like this before. I remember when Elliot is trying to date Scott Foley and her hair is wet 2 seconds before water hits her. I try not to notice these things, but my favorite show needs to step it up.
neg	"Bugs Bunny accidentally ends up at the South Pole while trying to vacation in Florida. Where he meets a little penquin, which he tries to save from an Eskimo. This short tries and the penquin is adorable, but in the end it's a bit too light in the laughs department. The Eskimo isn't really that great of a foil for Bugs and I just seen a lot better Bugs Bunny cartoons frankly, even other shorts when he's paired with other unknown antagonists. So I can't in good conscience recommend this one. However it is nice to see it in it's uncut form. This cartoon is on Disk 3 of the ""Looney Tunes Golden Collection Volume 1"" <br /><br />My Grade: C"
